latitude,longitude,GEOID,County,State_Abbrev,Geo_ID
34.4835677354,-82.0059340359,45059,Laurens County,SC,0500000US45059
34.1632936569,-80.2545239336,45061,Lee County,SC,0500000US45061
33.9022896586,-81.2721775142,45063,Lexington County,SC,0500000US45063
33.8995497978,-82.3098783777,45065,McCormick County,SC,0500000US45065
34.0800586214,-79.362510123,45067,Marion County,SC,0500000US45067
34.6020603325,-79.6787226224,45069,Marlboro County,SC,0500000US45069
34.2898117968,-81.6001198539,45071,Newberry County,SC,0500000US45071
34.7535027956,-83.0658604798,45073,Oconee County,SC,0500000US45073
33.438991479,-80.8002997359,45075,Orangeburg County,SC,0500000US45075
34.8873453574,-82.725248963,45077,Pickens County,SC,0500000US45077
34.0218460217,-80.9030859572,45079,Richland County,SC,0500000US45079
34.0061055385,-81.7269282584,45081,Saluda County,SC,0500000US45081
34.9312465729,-81.9908274743,45083,Spartanburg County,SC,0500000US45083
33.9161721803,-80.382316033,45085,Sumter County,SC,0500000US45085
34.6892815822,-81.6194154302,45087,Union County,SC,0500000US45087
33.6199254931,-79.7277120284,45089,Williamsburg County,SC,0500000US45089
34.9747567032,-81.1843527866,45091,York County,SC,0500000US45091
43.7180195308,-98.5615628976,46003,Aurora County,SD,0500000US46003
44.4144805031,-98.2781096129,46005,Beadle County,SD,0500000US46005
43.1949168271,-101.663989111,46007,Bennett County,SD,0500000US46007
42.9883723478,-97.8846508535,46009,Bon Homme County,SD,0500000US46009
44.3696796109,-96.7904210084,46011,Brookings County,SD,0500000US46011
45.589722978,-98.3516118048,46013,Brown County,SD,0500000US46013
43.7180588837,-99.0809353963,46015,Brule County,SD,0500000US46015
44.0763500067,-99.2049557543,46017,Buffalo County,SD,0500000US46017
44.9058408356,-103.508040266,46019,Butte County,SD,0500000US46019
45.7711313958,-100.051628546,46021,Campbell County,SD,0500000US46021
43.2079070509,-98.5878938604,46023,Charles Mix County,SD,0500000US46023
44.8582538926,-97.7294962958,46025,Clark County,SD,0500000US46025
42.9145713002,-96.9756376237,46027,Clay County,SD,0500000US46027
44.9778528358,-97.1886184207,46029,Codington County,SD,0500000US46029
45.7086008724,-101.196869329,46031,Corson County,SD,0500000US46031
43.6776345435,-103.451555966,46033,Custer County,SD,0500000US46033
43.6747378332,-98.1459868879,46035,Davison County,SD,0500000US46035
45.367151587,-97.6074090049,46037,Day County,SD,0500000US46037
44.7600579518,-96.6679741404,46039,Deuel County,SD,0500000US46039
45.1566160513,-100.871863039,46041,Dewey County,SD,0500000US46041
43.386924164,-98.3660983597,46043,Douglas County,SD,0500000US46043
45.4187968009,-99.2153257614,46045,Edmunds County,SD,0500000US46045
43.2393780072,-103.527540829,46047,Fall River County,SD,0500000US46047
45.0710105947,-99.1452534374,46049,Faulk County,SD,0500000US46049
45.1719349421,-96.7676947106,46051,Grant County,SD,0500000US46051
43.1923769434,-99.1856121911,46053,Gregory County,SD,0500000US46053
44.2944276779,-101.539985727,46055,Haakon County,SD,0500000US46055
44.6737588538,-97.1883336931,46057,Hamlin County,SD,0500000US46057
44.5477641459,-99.0049301861,46059,Hand County,SD,0500000US46059
43.6748244159,-97.787331341,46061,Hanson County,SD,0500000US46061
45.5803502555,-103.495767454,46063,Harding County,SD,0500000US46063
44.3890320927,-99.9960503842,46065,Hughes County,SD,0500000US46065
43.3348466891,-97.7544162352,46067,Hutchinson County,SD,0500000US46067
44.5473945862,-99.4871292548,46069,Hyde County,SD,0500000US46069
43.6942207429,-101.628137211,46071,Jackson County,SD,0500000US46071
44.0663458318,-98.6296749711,46073,Jerauld County,SD,0500000US46073
43.9606082888,-100.689719816,46075,Jones County,SD,0500000US46075
44.3695852597,-97.491476123,46077,Kingsbury County,SD,0500000US46077
44.0220442699,-97.129376351,46079,Lake County,SD,0500000US46079
44.3586271805,-103.792224515,46081,Lawrence County,SD,0500000US46081
43.2789221432,-96.721824276,46083,Lincoln County,SD,0500000US46083
43.8958184046,-99.847385514,46085,Lyman County,SD,0500000US46085
43.6743108455,-97.3684431809,46087,McCook County,SD,0500000US46087
45.7663736363,-99.2214553894,46089,McPherson County,SD,0500000US46089
45.7586707668,-97.5985004429,46091,Marshall County,SD,0500000US46091
44.5668319195,-102.71686602,46093,Meade County,SD,0500000US46093
43.5812561668,-100.760002796,46095,Mellette County,SD,0500000US46095
44.0219511839,-97.6102451711,46097,Miner County,SD,0500000US46097
43.6741782318,-96.7914365084,46099,Minnehaha County,SD,0500000US46099
44.022011363,-96.6709220275,46101,Moody County,SD,0500000US46101
43.3355804524,-102.551617407,46102,Oglala Lakota County,SD,0500000US46102
44.0037135763,-102.823815002,46103,Pennington County,SD,0500000US46103
45.4905020909,-102.475635949,46105,Perkins County,SD,0500000US46105
45.064501565,-99.9572518743,46107,Potter County,SD,0500000US46107
45.6296435561,-96.9461134069,46109,Roberts County,SD,0500000US46109
44.0234449525,-98.0913750444,46111,Sanborn County,SD,0500000US46111
44.9380153707,-98.3461899802,46115,Spink County,SD,0500000US46115
44.4123213669,-100.735943173,46117,Stanley County,SD,0500000US46117
44.7155640273,-100.132245565,46119,Sully County,SD,0500000US46119
43.1933721852,-100.71843535,46121,Todd County,SD,0500000US46121
43.345873009,-99.8839942406,46123,Tripp County,SD,0500000US46123
43.3108677533,-97.1486602361,46125,Turner County,SD,0500000US46125
42.8324862728,-96.6560903889,46127,Union County,SD,0500000US46127
45.4299476083,-100.03155444,46129,Walworth County,SD,0500000US46129
43.0089657475,-97.3947651219,46135,Yankton County,SD,0500000US46135
44.9804118511,-101.665858437,46137,Ziebach County,SD,0500000US46137
36.1184426301,-84.198463003,47001,Anderson County,TN,0500000US47001
35.5137978753,-86.4588856967,47003,Bedford County,TN,0500000US47003
36.0697841981,-88.0682731679,47005,Benton County,TN,0500000US47005
35.5964202026,-85.2051550952,47007,Bledsoe County,TN,0500000US47007
35.6872037952,-83.9255394315,47009,Blount County,TN,0500000US47009
35.154110294,-84.859602735,47011,Bradley County,TN,0500000US47011
36.4035128143,-84.1493845804,47013,Campbell County,TN,0500000US47013
35.8086768522,-86.0617405927,47015,Cannon County,TN,0500000US47015
35.9731784168,-88.4502607461,47017,Carroll County,TN,0500000US47017
36.2927208493,-82.1274783436,47019,Carter County,TN,0500000US47019
36.2611569307,-87.0867695023,47021,Cheatham County,TN,0500000US47021
35.4217523265,-88.6134615499,47023,Chester County,TN,0500000US47023
36.4858546341,-83.6604159043,47025,Claiborne County,TN,0500000US47025
36.55115711,-85.543859188,47027,Clay County,TN,0500000US47027
35.9254374123,-83.121183014,47029,Cocke County,TN,0500000US47029
35.4906159935,-86.0747626426,47031,Coffee County,TN,0500000US47031
35.8135384798,-89.1395281511,47033,Crockett County,TN,0500000US47033
35.9503879058,-84.9983515819,47035,Cumberland County,TN,0500000US47035
36.1695295563,-86.7848240917,47037,Davidson County,TN,0500000US47037
35.6030197595,-88.108772783,47039,Decatur County,TN,0500000US47039
35.9798606621,-85.832751654,47041,DeKalb County,TN,0500000US47041
36.1490481181,-87.3566550687,47043,Dickson County,TN,0500000US47043
36.059057801,-89.4137659493,47045,Dyer County,TN,0500000US47045
35.1970807469,-89.4143720339,47047,Fayette County,TN,0500000US47047
36.3804933554,-84.932458522,47049,Fentress County,TN,0500000US47049
35.1549608138,-86.0921752079,47051,Franklin County,TN,0500000US47051
35.9966113202,-88.9326248037,47053,Gibson County,TN,0500000US47053
35.2021508952,-87.0347773688,47055,Giles County,TN,0500000US47055
36.276258667,-83.5096204438,47057,Grainger County,TN,0500000US47057
36.1753512461,-82.8458266599,47059,Greene County,TN,0500000US47059
35.388366704,-85.7225823933,47061,Grundy County,TN,0500000US47061
36.2171519061,-83.2666627121,47063,Hamblen County,TN,0500000US47063
35.1808755183,-85.1647566085,47065,Hamilton County,TN,0500000US47065
36.5236457051,-83.2218260273,47067,Hancock County,TN,0500000US47067
35.2068682628,-88.9930848744,47069,Hardeman County,TN,0500000US47069
35.1986760952,-88.1844851879,47071,Hardin County,TN,0500000US47071
36.4411634364,-82.9446876646,47073,Hawkins County,TN,0500000US47073
35.5832218368,-89.2838357978,47075,Haywood County,TN,0500000US47075
35.6542570602,-88.3879869313,47077,Henderson County,TN,0500000US47077
36.3318375802,-88.3012135686,47079,Henry County,TN,0500000US47079
35.8032506791,-87.4733082278,47081,Hickman County,TN,0500000US47081
36.2859716601,-87.7170356289,47083,Houston County,TN,0500000US47083
36.0408188808,-87.7756333583,47085,Humphreys County,TN,0500000US47085
36.3592115189,-85.6731507891,47087,Jackson County,TN,0500000US47087
36.0509841883,-83.4463116121,47089,Jefferson County,TN,0500000US47089
36.4549370868,-81.8517719844,47091,Johnson County,TN,0500000US47091
35.9932063802,-83.9370903322,47093,Knox County,TN,0500000US47093
36.3353843636,-89.493466796,47095,Lake County,TN,0500000US47095
35.7610127808,-89.6314442054,47097,Lauderdale County,TN,0500000US47097
35.2172743542,-87.3955844374,47099,Lawrence County,TN,0500000US47099
35.5272807264,-87.4930956193,47101,Lewis County,TN,0500000US47101
35.1405167444,-86.5889416254,47103,Lincoln County,TN,0500000US47103
35.7347792105,-84.3118676685,47105,Loudon County,TN,0500000US47105
35.4247444764,-84.6174748904,47107,McMinn County,TN,0500000US47107
35.1754531586,-88.5636398807,47109,McNairy County,TN,0500000US47109
36.5320343549,-86.0072701421,47111,Macon County,TN,0500000US47111
35.6081436966,-88.8384708522,47113,Madison County,TN,0500000US47113
35.1293327482,-85.6219924364,47115,Marion County,TN,0500000US47115
35.4688611107,-86.7650174387,47117,Marshall County,TN,0500000US47117
35.6169396312,-87.0770139545,47119,Maury County,TN,0500000US47119
35.5128264241,-84.8133871962,47121,Meigs County,TN,0500000US47121
35.4426448889,-84.2528004804,47123,Monroe County,TN,0500000US47123
36.4968580761,-87.382887079,47125,Montgomery County,TN,0500000US47125
35.284617402,-86.3587711276,47127,Moore County,TN,0500000US47127
36.1350244127,-84.6492037421,47129,Morgan County,TN,0500000US47129
36.3582326717,-89.1487992023,47131,Obion County,TN,0500000US47131
36.3449979328,-85.2880811587,47133,Overton County,TN,0500000US47133
35.6426343016,-87.858966744,47135,Perry County,TN,0500000US47135
36.5584092548,-85.0749898228,47137,Pickett County,TN,0500000US47137
35.1199026751,-84.5233230209,47139,Polk County,TN,0500000US47139
36.1408328072,-85.495190724,47141,Putnam County,TN,0500000US47141
35.6087114537,-84.9243960855,47143,Rhea County,TN,0500000US47143
35.8478552218,-84.5232421788,47145,Roane County,TN,0500000US47145
36.5254454743,-86.8705670582,47147,Robertson County,TN,0500000US47147
35.8427065264,-86.4167378958,47149,Rutherford County,TN,0500000US47149
36.4285385751,-84.5035173074,47151,Scott County,TN,0500000US47151
35.3711477472,-85.4105869053,47153,Sequatchie County,TN,0500000US47153
35.7846556198,-83.5241923117,47155,Sevier County,TN,0500000US47155
35.1839946708,-89.8955956151,47157,Shelby County,TN,0500000US47157
36.2505340956,-85.9567145693,47159,Smith County,TN,0500000US47159
36.5011043566,-87.8384575868,47161,Stewart County,TN,0500000US47161
36.5129154065,-82.3041428598,47163,Sullivan County,TN,0500000US47163
36.4694088387,-86.4603553659,47165,Sumner County,TN,0500000US47165
35.4968698745,-89.7592441298,47167,Tipton County,TN,0500000US47167
36.3920428566,-86.1567527604,47169,Trousdale County,TN,0500000US47169
36.1107306366,-82.432342828,47171,Unicoi County,TN,0500000US47171
36.2878738806,-83.8375139145,47173,Union County,TN,0500000US47173
35.695981462,-85.4526142035,47175,Van Buren County,TN,0500000US47175
35.6786827093,-85.778498039,47177,Warren County,TN,0500000US47177
36.2932966258,-82.4974202594,47179,Washington County,TN,0500000US47179
35.2399169268,-87.7880131637,47181,Wayne County,TN,0500000US47181
36.2983026796,-88.7177438488,47183,Weakley County,TN,0500000US47183
35.926348429,-85.4551771798,47185,White County,TN,0500000US47185
35.8938381553,-86.8986535599,47187,Williamson County,TN,0500000US47187
36.1548497851,-86.2977463556,47189,Wilson County,TN,0500000US47189
31.8133256702,-95.6525471812,48001,Anderson County,TX,0500000US48001
32.3050356596,-102.637815121,48003,Andrews County,TX,0500000US48003
31.2547645833,-94.6118485462,48005,Angelina County,TX,0500000US48005
28.0847204066,-96.991438734,48007,Aransas County,TX,0500000US48007
33.615294221,-98.6876748071,48009,Archer County,TX,0500000US48009
34.9649255862,-101.357404339,48011,Armstrong County,TX,0500000US48011
28.8935249788,-98.5271322703,48013,Atascosa County,TX,0500000US48013
29.8870240994,-96.2779088915,48015,Austin County,TX,0500000US48015
34.0685270235,-102.829913123,48017,Bailey County,TX,0500000US48017
29.7472049939,-99.246244112,48019,Bandera County,TX,0500000US48019
30.1036068701,-97.3120103867,48021,Bastrop County,TX,0500000US48021
33.616489499,-99.2135151435,48023,Baylor County,TX,0500000US48023
28.4173932285,-97.7411901298,48025,Bee County,TX,0500000US48025
31.0376717131,-97.4782023977,48027,Bell County,TX,0500000US48027
29.4489578348,-98.5200258895,48029,Bexar County,TX,0500000US48029
30.2663768834,-98.3998650256,48031,Blanco County,TX,0500000US48031
32.74369415,-101.431748795,48033,Borden County,TX,0500000US48033
31.9004024441,-97.6343490687,48035,Bosque County,TX,0500000US48035
33.4457647387,-94.4233195808,48037,Bowie County,TX,0500000US48037
29.1678318425,-95.4342547974,48039,Brazoria County,TX,0500000US48039
30.6607989734,-96.3023849451,48041,Brazos County,TX,0500000US48041
29.8119497744,-103.251755856,48043,Brewster County,TX,0500000US48043
34.5302641047,-101.208593305,48045,Briscoe County,TX,0500000US48045
27.0315726438,-98.2187211196,48047,Brooks County,TX,0500000US48047
31.7742624158,-98.999794176,48049,Brown County,TX,0500000US48049
30.4924753926,-96.6214567361,48051,Burleson County,TX,0500000US48051
30.7882970504,-98.1824471655,48053,Burnet County,TX,0500000US48053
29.8371164017,-97.6199983523,48055,Caldwell County,TX,0500000US48055
28.4391092686,-96.6150736733,48057,Calhoun County,TX,0500000US48057
32.2976557,-99.3734880839,48059,Callahan County,TX,0500000US48059
26.1513412689,-97.4529680071,48061,Cameron County,TX,0500000US48061
32.9732247426,-94.9784769569,48063,Camp County,TX,0500000US48063
35.4035078706,-101.354183029,48065,Carson County,TX,0500000US48065
33.0775359877,-94.3435927798,48067,Cass County,TX,0500000US48067
34.5299582294,-102.261669894,48069,Castro County,TX,0500000US48069
29.7082609899,-94.6713769479,48071,Chambers County,TX,0500000US48071
31.8369546469,-95.1651831384,48073,Cherokee County,TX,0500000US48073
34.5292014575,-100.207574947,48075,Childress County,TX,0500000US48075
33.7855310388,-98.2085033047,48077,Clay County,TX,0500000US48077
33.6041424405,-102.828435632,48079,Cochran County,TX,0500000US48079
31.8885309869,-100.529910767,48081,Coke County,TX,0500000US48081
31.773206868,-99.4536376507,48083,Coleman County,TX,0500000US48083
33.1879272437,-96.57240407,48085,Collin County,TX,0500000US48085
34.9648839235,-100.270065923,48087,Collingsworth County,TX,0500000US48087
29.6208209311,-96.5262753522,48089,Colorado County,TX,0500000US48089
29.8081801337,-98.2782455413,48091,Comal County,TX,0500000US48091
31.9479781068,-98.5582573019,48093,Comanche County,TX,0500000US48093
31.3264967359,-99.8639623316,48095,Concho County,TX,0500000US48095
33.6392003476,-97.2126261296,48097,Cooke County,TX,0500000US48097
31.3909114388,-97.7992042907,48099,Coryell County,TX,0500000US48099
34.0776481589,-100.278743804,48101,Cottle County,TX,0500000US48101
31.4284974445,-102.51556846,48103,Crane County,TX,0500000US48103
30.722983086,-101.412147662,48105,Crockett County,TX,0500000US48105
33.6146250309,-101.299958451,48107,Crosby County,TX,0500000US48107
31.4470737521,-104.517369966,48109,Culberson County,TX,0500000US48109
36.2778878907,-102.60218562,48111,Dallam County,TX,0500000US48111
32.7666300195,-96.7778770663,48113,Dallas County,TX,0500000US48113
32.7425260993,-101.947684441,48115,Dawson County,TX,0500000US48115
34.9660190366,-102.604926837,48117,Deaf Smith County,TX,0500000US48117
33.3862927393,-95.6722708168,48119,Delta County,TX,0500000US48119
33.2052512262,-97.1170055183,48121,Denton County,TX,0500000US48121
29.0820812942,-97.356778445,48123,DeWitt County,TX,0500000US48123
33.6166121137,-100.778860652,48125,Dickens County,TX,0500000US48125
28.4225359982,-99.756726125,48127,Dimmit County,TX,0500000US48127
34.965417596,-100.813991608,48129,Donley County,TX,0500000US48129
27.6813329888,-98.5089060613,48131,Duval County,TX,0500000US48131
32.3270730707,-98.8323222504,48133,Eastland County,TX,0500000US48133
31.8691725205,-102.542749193,48135,Ector County,TX,0500000US48135
29.9826329444,-100.304741702,48137,Edwards County,TX,0500000US48137
32.3484295414,-96.7944846878,48139,Ellis County,TX,0500000US48139
31.7686268414,-106.23481792,48141,El Paso County,TX,0500000US48141
32.23625867,-98.2179667085,48143,Erath County,TX,0500000US48143
31.2532716595,-96.9358470922,48145,Falls County,TX,0500000US48145
33.5938097958,-96.1068276828,48147,Fannin County,TX,0500000US48147
29.8767867938,-96.919761718,48149,Fayette County,TX,0500000US48149
32.7428202205,-100.402168105,48151,Fisher County,TX,0500000US48151
34.0724245507,-101.303234519,48153,Floyd County,TX,0500000US48153
33.9746150928,-99.7779848782,48155,Foard County,TX,0500000US48155
29.5274926713,-95.7708885981,48157,Fort Bend County,TX,0500000US48157
33.1755486771,-95.2184193975,48159,Franklin County,TX,0500000US48159
31.704894074,-96.1490922947,48161,Freestone County,TX,0500000US48161
28.8678175883,-99.1082667829,48163,Frio County,TX,0500000US48163
32.7407276994,-102.635174091,48165,Gaines County,TX,0500000US48165
29.3799669428,-94.8626717415,48167,Galveston County,TX,0500000US48167
33.179875706,-101.298424102,48169,Garza County,TX,0500000US48169
30.3180548031,-98.9464800144,48171,Gillespie County,TX,0500000US48171
31.8694627053,-101.520802191,48173,Glasscock County,TX,0500000US48173
28.6570952089,-97.4264922607,48175,Goliad County,TX,0500000US48175
29.4567333341,-97.4925237545,48177,Gonzales County,TX,0500000US48177
35.4011632567,-100.812558034,48179,Gray County,TX,0500000US48179
33.6268085539,-96.6777253881,48181,Grayson County,TX,0500000US48181
32.4804706054,-94.8169477887,48183,Gregg County,TX,0500000US48183
30.5434714704,-95.9855029797,48185,Grimes County,TX,0500000US48185
29.583050959,-97.9485847382,48187,Guadalupe County,TX,0500000US48187
34.0705125102,-101.8268813,48189,Hale County,TX,0500000US48189
34.5307791419,-100.681128599,48191,Hall County,TX,0500000US48191
31.704803053,-98.110725849,48193,Hamilton County,TX,0500000US48193
36.2774544717,-101.354539211,48195,Hansford County,TX,0500000US48195
34.290293884,-99.7457167359,48197,Hardeman County,TX,0500000US48197
30.3323725105,-94.3902216019,48199,Hardin County,TX,0500000US48199
29.8572816038,-95.3923371044,48201,Harris County,TX,0500000US48201
32.5481331978,-94.3714865548,48203,Harrison County,TX,0500000US48203
35.8400259506,-102.602862784,48205,Hartley County,TX,0500000US48205
33.1782312871,-99.7303000091,48207,Haskell County,TX,0500000US48207
30.0581505603,-98.0310632636,48209,Hays County,TX,0500000US48209
35.8375699223,-100.270473266,48211,Hemphill County,TX,0500000US48211
32.211900087,-95.8535779226,48213,Henderson County,TX,0500000US48213
26.3967284864,-98.1810871979,48215,Hidalgo County,TX,0500000US48215
31.9906857305,-97.1324266998,48217,Hill County,TX,0500000US48217
33.6076426857,-102.343197183,48219,Hockley County,TX,0500000US48219
32.4299283238,-97.8322675076,48221,Hood County,TX,0500000US48221
33.1495558982,-95.5639501637,48223,Hopkins County,TX,0500000US48223
31.3177325566,-95.4226771526,48225,Houston County,TX,0500000US48225
32.3061694988,-101.43550545,48227,Howard County,TX,0500000US48227
31.4561406891,-105.386456079,48229,Hudspeth County,TX,0500000US48229
33.1235953208,-96.0854546373,48231,Hunt County,TX,0500000US48231
35.8400259746,-101.354699396,48233,Hutchinson County,TX,0500000US48233
31.303925021,-100.982419275,48235,Irion County,TX,0500000US48235
33.2334606021,-98.1724585828,48237,Jack County,TX,0500000US48237
28.9542442328,-96.577680914,48239,Jackson County,TX,0500000US48239
30.7439606074,-94.0250850358,48241,Jasper County,TX,0500000US48241
30.7154778208,-104.140019787,48243,Jeff Davis County,TX,0500000US48243
29.8537289242,-94.1534394591,48245,Jefferson County,TX,0500000US48245
27.0433971368,-98.6973050685,48247,Jim Hogg County,TX,0500000US48247
27.7313380332,-98.0898862446,48249,Jim Wells County,TX,0500000US48249
32.3790131031,-97.3663297978,48251,Johnson County,TX,0500000US48251
32.7399038738,-99.8787442497,48253,Jones County,TX,0500000US48253
28.9057389627,-97.8594018287,48255,Karnes County,TX,0500000US48255
32.5993157059,-96.287794573,48257,Kaufman County,TX,0500000US48257
29.9446888715,-98.7115552055,48259,Kendall County,TX,0500000US48259
26.9280228765,-97.636461158,48261,Kenedy County,TX,0500000US48261
33.1814152277,-100.777569383,48263,Kent County,TX,0500000US48263
30.0614838052,-99.3501597562,48265,Kerr County,TX,0500000US48265
30.4867787311,-99.7486955832,48267,Kimble County,TX,0500000US48267
33.6164757788,-100.255850072,48269,King County,TX,0500000US48269
29.3502075785,-100.417946618,48271,Kinney County,TX,0500000US48271
27.4267108244,-97.6683877685,48273,Kleberg County,TX,0500000US48273
33.6061291442,-99.7414270482,48275,Knox County,TX,0500000US48275
33.6672620503,-95.5712007054,48277,Lamar County,TX,0500000US48277
34.0686230903,-102.351710486,48279,Lamb County,TX,0500000US48279
31.1961909998,-98.2414446434,48281,Lampasas County,TX,0500000US48281
28.3450693013,-99.0996626872,48283,La Salle County,TX,0500000US48283
29.3843544458,-96.9301524955,48285,Lavaca County,TX,0500000US48285
30.3106777835,-96.9657036787,48287,Lee County,TX,0500000US48287
31.2965068087,-95.9956906534,48289,Leon County,TX,0500000US48289
30.1516119464,-94.8122103741,48291,Liberty County,TX,0500000US48291
31.5454641622,-96.5805297375,48293,Limestone County,TX,0500000US48293
36.2777169084,-100.273115438,48295,Lipscomb County,TX,0500000US48295
28.3513711091,-98.124785649,48297,Live Oak County,TX,0500000US48297
30.7057400268,-98.6840973495,48299,Llano County,TX,0500000US48299
31.8491922008,-103.579899078,48301,Loving County,TX,0500000US48301
33.6102061227,-101.820545838,48303,Lubbock County,TX,0500000US48303
33.1768244406,-101.816123837,48305,Lynn County,TX,0500000US48305
31.1988711407,-99.3474783776,48307,McCulloch County,TX,0500000US48307
31.5523801522,-97.2017864999,48309,McLennan County,TX,0500000US48309
28.3526879602,-98.5678411195,48311,McMullen County,TX,0500000US48311
30.9655385978,-95.928410107,48313,Madison County,TX,0500000US48313
32.7979817888,-94.3572221859,48315,Marion County,TX,0500000US48315
32.3060301333,-101.951216779,48317,Martin County,TX,0500000US48317
30.7177158024,-99.2261274236,48319,Mason County,TX,0500000US48319
28.7856505535,-96.0039807574,48321,Matagorda County,TX,0500000US48321
28.7425901306,-100.314514171,48323,Maverick County,TX,0500000US48323
29.3556960535,-99.1101310166,48325,Medina County,TX,0500000US48325
30.8897820069,-99.8206358613,48327,Menard County,TX,0500000US48327
31.8691599476,-102.031609284,48329,Midland County,TX,0500000US48329
30.7863379319,-96.9768199136,48331,Milam County,TX,0500000US48331
31.4951939674,-98.5954600939,48333,Mills County,TX,0500000US48333
32.3062117521,-100.921228654,48335,Mitchell County,TX,0500000US48335
33.6756265521,-97.7246531212,48337,Montague County,TX,0500000US48337
30.3002128386,-95.5030137057,48339,Montgomery County,TX,0500000US48339
35.8376872526,-101.89292281,48341,Moore County,TX,0500000US48341
33.1134825704,-94.7326503668,48343,Morris County,TX,0500000US48343
34.0740947769,-100.779828967,48345,Motley County,TX,0500000US48345
31.6159802631,-94.6158732578,48347,Nacogdoches County,TX,0500000US48347
32.0469291804,-96.4724850654,48349,Navarro County,TX,0500000US48349
30.7863091928,-93.7447410133,48351,Newton County,TX,0500000US48351
32.3034902579,-100.406052463,48353,Nolan County,TX,0500000US48353
27.7350347565,-97.516253851,48355,Nueces County,TX,0500000US48355
36.2784137139,-100.815653969,48357,Ochiltree County,TX,0500000US48357
35.4050346181,-102.602870603,48359,Oldham County,TX,0500000US48359
30.1213082966,-93.8938981104,48361,Orange County,TX,0500000US48361
32.7531803783,-98.31302138,48363,Palo Pinto County,TX,0500000US48363
32.1623552365,-94.3056398565,48365,Panola County,TX,0500000US48365
32.777645813,-97.8050966636,48367,Parker County,TX,0500000US48367
34.5301133129,-102.784538195,48369,Parmer County,TX,0500000US48369
30.7810605096,-102.723570332,48371,Pecos County,TX,0500000US48371
30.792719766,-94.8300248619,48373,Polk County,TX,0500000US48373
35.4012758182,-101.894004898,48375,Potter County,TX,0500000US48375
29.99980267,-104.240521679,48377,Presidio County,TX,0500000US48377
32.8703394239,-95.7933763474,48379,Rains County,TX,0500000US48379
34.965857001,-101.896944529,48381,Randall County,TX,0500000US48381
31.3661921291,-101.523008414,48383,Reagan County,TX,0500000US48383
29.8317429384,-99.8221669212,48385,Real County,TX,0500000US48385
33.6206818158,-95.0503607355,48387,Red River County,TX,0500000US48387
31.3231861567,-103.693167266,48389,Reeves County,TX,0500000US48389
28.3215753001,-97.1595214632,48391,Refugio County,TX,0500000US48391
35.8384916737,-100.813444084,48393,Roberts County,TX,0500000US48393
31.0270650231,-96.5127823741,48395,Robertson County,TX,0500000US48395
32.8977580696,-96.407781044,48397,Rockwall County,TX,0500000US48397
31.8310952481,-99.9762313036,48399,Runnels County,TX,0500000US48399
32.1077245005,-94.7618791398,48401,Rusk County,TX,0500000US48401
31.3431998626,-93.8518024149,48403,Sabine County,TX,0500000US48403
31.3942193486,-94.1681932369,48405,San Augustine County,TX,0500000US48405
30.5795335845,-95.1669012009,48407,San Jacinto County,TX,0500000US48407
28.0087830727,-97.5182740096,48409,San Patricio County,TX,0500000US48409
31.1551977348,-98.8175760649,48411,San Saba County,TX,0500000US48411
30.8974526088,-100.538546044,48413,Schleicher County,TX,0500000US48413
32.7463149294,-100.916407078,48415,Scurry County,TX,0500000US48415
32.7359728732,-99.3540669412,48417,Shackelford County,TX,0500000US48417
31.7924089362,-94.1450175185,48419,Shelby County,TX,0500000US48419
36.2776668644,-101.893467006,48421,Sherman County,TX,0500000US48421
32.3750354288,-95.2691826825,48423,Smith County,TX,0500000US48423
32.2222882576,-97.7743353973,48425,Somervell County,TX,0500000US48425
26.5621530438,-98.7383995925,48427,Starr County,TX,0500000US48427
32.7358650208,-98.8361731572,48429,Stephens County,TX,0500000US48429
31.8278792017,-101.050008039,48431,Sterling County,TX,0500000US48431
33.1791243873,-100.253305507,48433,Stonewall County,TX,0500000US48433
30.4982930281,-100.538187495,48435,Sutton County,TX,0500000US48435
34.5303849906,-101.735026846,48437,Swisher County,TX,0500000US48437
32.7715559666,-97.291239244,48439,Tarrant County,TX,0500000US48439
32.3014720068,-99.8901220928,48441,Taylor County,TX,0500000US48441
30.2249615668,-102.07648647,48443,Terrell County,TX,0500000US48443
33.1738126593,-102.335196551,48445,Terry County,TX,0500000US48445
33.1774899421,-99.2123698529,48447,Throckmorton County,TX,0500000US48447
33.2166030364,-94.9656722276,48449,Titus County,TX,0500000US48449
31.404399317,-100.462072838,48451,Tom Green County,TX,0500000US48451
30.3346942825,-97.7819489614,48453,Travis County,TX,0500000US48453
31.0888152015,-95.1355105473,48455,Trinity County,TX,0500000US48455
30.7712321484,-94.3765939282,48457,Tyler County,TX,0500000US48457
32.7362765372,-94.9414845344,48459,Upshur County,TX,0500000US48459
31.3687302289,-102.043034893,48461,Upton County,TX,0500000US48461
29.3573361783,-99.7622052768,48463,Uvalde County,TX,0500000US48463
29.8929601366,-101.151715198,48465,Val Verde County,TX,0500000US48465
32.5637166985,-95.83651612,48467,Van Zandt County,TX,0500000US48467
28.7963514929,-96.971525279,48469,Victoria County,TX,0500000US48469
30.7390448597,-95.5722839299,48471,Walker County,TX,0500000US48471
30.010805099,-95.9876533263,48473,Waller County,TX,0500000US48473
31.5094655501,-103.102425237,48475,Ward County,TX,0500000US48475
